source,target
Colorado County,"Columbus, Texas<OR>Columbus"
Telford & Wrekin,Telford
Storfors Municipality,Storfors
Pčinja District,Vranje
"Hamilton County, Indiana","Noblesville, Indiana<OR>Noblesville"
Glasgow City Council,Glasgow
Lago Agrio Canton,Nueva Loja
Guacara Municipality,Guacara
Shirak,Gyumri<OR>Leninakan
Algérie Française,Al-Jaza'ir<OR>Alger
Barnes County,Valley City
"Salt Lake County, Utah","Salt Lake City<OR>Salt Lake City, Utah"
"Pemiscot County, Missouri","Caruthersville<OR>Caruthersville, Missouri"
"Jefferson County, Nebraska",Fairbury
Nuevo Laredo Municipality,Nuevo Laredo
Slavgorodsky District,Slavgorod
Sucumbíos Province,Lago Agrio<OR>Nueva Loja
Sayn-Homburg,Homburg Castle
"Berkshire County, Massachusetts","Pittsfield<OR>Pittsfield, Massachusetts"
"Montgomery County, Kentucky","Mount Sterling<OR>Mount Sterling, Kentucky"
Land Salzburg,Salzburg
Mashonaland Central Province,Bindura
British Colonies,London
"Milwaukee County, Wisconsin","Milwaukee<OR>Milwaukee, Wisconsin"
Gorno-Badakhshan Autonomous Province,Khorog<OR>Khorugh
Canton Of Valensole,Valensole
Leyte (Province),Tacloban
Matagorda County,"Bay City<OR>Bay City, Texas"
Bonaire,Kralendijk
Aiken County,"Aiken, South Carolina<OR>Aiken"
Lemhi County,"Salmon<OR>Salmon, Idaho"
East Timor,Dili<OR>Díli
Fort-De-France 7Th Canton,Fort-de-France
Minya Governorate,El Minya<OR>Men'at Khufu
Chacabuco Province,Colina
Valdivia Province,Valdivia
Province Of Belluno,Belluno
Vizcaya,Bilbao
Bulgaria,Tarnovo<OR>Sredets<OR>Sofiya<OR>Sofia<OR>South-West Sofia<OR>Serdica<OR>София<OR>Veliko Tarnovo<OR>Pliska<OR>Tirnovo<OR>Tărnovo<OR>Sofia City Province
Oxapampa District,Oxapampa
Guyana,"Georgetown<OR>Cayenne<OR>Georgetown, British Guiana<OR>Georgetown, Guyana"
City Of Wodonga,Wodonga
Mogilev,Mogilyov
Bromsgrove District,Bromsgrove
Sverdlovsk Oblast,Yekaterinburg<OR>Ekaterinburg
Haute-Marne,"Chaumont, Haute-Marne<OR>Chaumont-en-Bassigny<OR>Chaumont"
Panamá Province,Panama City
Shimsky,Shimsk
Kaunas County,Kaunas city municipality<OR>Kaunas
Barva (Canton),Barva
Casanare,Yopal
Cisplatine Province,Montevideo
La Rioja Province,"La Rioja, Argentina<OR>La Rioja"
Simferopol Municipality,Aqmescit<OR>Simferopol
Mendeleyevsky District,Mendeleyevsk
Stavropolsky District,Tolyatti
St. Ludger'S Abbey,Helmstedt
Oconee County,"Walhalla, South Carolina<OR>Walhalla"
Turkmen,Ashgabat<OR>Ashgabad<OR>Asgabat<OR>Ashkhabad
Pajala Municipality,Pajala
Red Sea Governorate,Hurghada
Fermanagh County Council,Enniskillen
Porto District,Porto
Johore,Johor Bahru<OR>Johore Bahru
"Lawrence County, Pennsylvania","New Castle, PA<OR>New Castle"
Zuid-Holland,Den Haag<OR>The Hague
Vejle Municipality,"Vejle, Denmark<OR>Vejle"
Canton Of Le Petit-Quevilly,Petit-Quevilly
Pallava Kingdom,Kanchipuram
Médio Tejo,Tomar
Manastir,Manastır<OR>Bitola
Mckenzie County,Watford City
Pallava,Kanchipuram<OR>Kanchi
Matsue Domain,Matsue
Gauteng Province,Johannesburg
Hainaut,Mons
Gmina Stara Kamienica,Stara Kamienica
Cardiganshire,Aberystwyth<OR>Aberystwith
Kiangsu,Nanjing<OR>Nanking
L'Islet Regional County Municipality,Saint-Jean-Port-Joli
Moyen-Cavally,Guiglo
Creek County,"Sapulpa<OR>Sapulpa, Oklahoma"
Namangan Region,Namangan
Aabenraa Municipality,Åbenrå<OR>Aabenraa<OR>Apenrade
Reggio,Reggio di Calabria
Castilla,Burgos
"Beauregard Parish, Louisiana",DeRidder
Purba Medinipur,Tamluk
Gajapati District,Parlakhemundi<OR>Paralakhemundi
Punjab Province,Lahore
Aksaysky District,Aksay
Overijssel,Zwolle
"Wibaux County, Montana",Wibaux
"Dawson County, Montana",Glendive
"Coal County, Oklahoma",Coalgate
Hlabisa Local Municipality,Hlabisa
British Somaliland Protectorate,Berbera
BIH,Sarajevo
Distrito Central,Ciudad de Panamá
Canton Of Dol-De-Bretagne,Dol-de-Bretagne
White Nile (State),Rabak
Zala,Zalaegerszeg
"Butler County, Nebraska",David City
Southeast Sulawesi,Kendari
Omaheke,Gobabis
Northern Dvina Governorate,Veliky Ustyug
"Fulton County, Kentucky","Hickman, Kentucky<OR>Hickman"
"Campbell County, Wyoming","Gillette, Wyoming<OR>Gillette"
Maitraka,Vallabhi
Heilongjiang,Harbin
Ahal Province,Annau<OR>Anau
Tupkaragan District,Fort-Shevchenko
Sud-Comoé,Aboisso
Haradok Raion,Haradok
San Salvador Department,San Salvador
"Sheridan County, Montana",Plentywood
Khouribga Province,Khouribga
Montenegrian,Podgorica
"Wayne County, Ohio","Wooster, OH<OR>Wooster"
Canton Of Bolbec,Bolbec
Krasnoborsky District,Krasnoborsk
Metropolitan Borough Of Rotherham,Rotherham Rural District<OR>Rotherham
Austria-Hungarian,Vienna
Tuolumne County,"Sonora<OR>Sonora, California"
Arlesheim District,Arlesheim
Desoto County,"Arcadia<OR>Arcadia, Florida"
Latin Greece,Constantinople
North Chungcheong Province,Cheongju
Southern Nigeria Protectorate,Lagos
Simferopol Raion,Aqmescit<OR>Simferopol
Eastern Roman,Constantinople
Kyrgyz Ssr,Bishkek<OR>Frunze
"Glades County, Florida","Moore Haven<OR>Moore Haven, Florida"
Municipality Of Idrija,Idrija
Matjhabeng Local Municipality,Welkom
Umbria,Perugia
Kudymkarsky District,Kudymkar
"Hartford County, Connecticut","Hartford, CT<OR>Hartford"
Mariana Islands,Saipan
"Elmore County, Idaho",Mountain Home
"Gillespie County, Texas","Fredericksburg<OR>Fredericksburg, Texas"
Shire Of Baw Baw,Warragul
Khasavyurtovsky District,Khasavyurt
"Judith Basin County, Montana","Stanford<OR>Stanford, Montana"
Fremont County,"Lander, Wyoming<OR>Lander"
Dutchman,The Hague<OR>Amsterdam
Nizhneilimsky District,Zheleznogorsk-Ilimsky
Alberta Transportation,"Edmonton, Alberta<OR>Edmonton"
"Knox County, Illinois","Galesburg, IL<OR>Galesburg"
Bosporan Kings,Panticapaeum
Lachlan Shire,Condobolin
Vilyuysky District,Vilyuysk
Monte Partido,San Miguel del Monte
Passau (District),Passau
Slonim District,Slonim
Velikoustyugsky District,Veliky Ustyug
Kabul Province,Kabul City<OR>Kabul city<OR>Kabul
Eda Municipality,Charlottenberg
Uthungulu,Richards Bay
Davis County,"Farmington<OR>Farmington, Utah"
Samar,Borongan
Kyrgyz Soviet Socialist Republic,Bishkek
"Rawlins County, Kansas",Atwood
Rhein-Neckar,Heidelberg
Mandalay Division,Mandalay
Chukotsky District,Lavrentiya
Elmet,Barwick-in-Elmet<OR>Barwick
Viersen (District),Viersen
Ukrainian Soviet Socialist Republic,Kyiv<OR>Kiev
Siracusa,"Syracusae<OR>Syracuse, Sicily<OR>Syracuse"
Bourgogne,Dijon
Northern Cyprus,Nicosia<OR>Lefkoşa<OR>Lefkosia
Kou-Kamma Local Municipality,Kareedouw
Bamiyan,Bamian
Alappuzha District,Alappuzha<OR>Alleppey<OR>alappuzha<OR>Alapuzha
Elisabethpol Governorate,Yelizavetpol<OR>Gəncə<OR>Elizavetpol
Shaki,"Shakki<OR>Shaki<OR>Shaki, Azerbaijan<OR>Nukha<OR>Şəki"
"Koochiching County, Minnesota",International Falls
Tanintharyi Division,Dawei<OR>Tavoy
Waikato Region,Hamilton City
Aileu District,Aileu
Harney County,"Burns, Oregon<OR>Burns"
Noguera,Balaguer
Etruscans,Velzna
Alpena County,"Alpena, MI<OR>Alpena"
Sud Chichas Province,Tupiza
Gmina Mszana Dolna,Mszana Dolna
"Union County, South Carolina","Union<OR>Union, South Carolina"
Bakhmach Raion,Bakhmach
Palm Beach County,"West Palm Beach<OR>West Palm Beach, Florida"
Waldshut (District),Waldshut
Mughal Emperors,Agra
Azores Islands,Ponta Delgada
Kinney County,Brackettville
Adygea,Maykop Republican Urban Okrug<OR>Maykop
Sri Lanka,Sri Jayawardenapura-Kotte<OR>Sri Jayewardenepura Kotte<OR>Kotte<OR>Sri Jayawardanapura Kotte<OR>Sri Jayawardenepura Kotte<OR>Colombo
Beheira,Hermopolis Parva
Garissa County,Garissa
Clatsop County,"Astoria<OR>Astoria, Oregon<OR>Astoria, OR"
Abruzzi,L'Aquila<OR>Aquila
Venda,Thohoyandou
Ballard County,"Wickliffe, Kentucky<OR>Wickliffe"
Province Of Olbia-Tempio,Olbia
Banda Department,La Banda
Austria-Hungary Empire,Wien
Recklinghausen District,Recklinghausen
Xhariep,Trompsburg
Arrondissement Of Cholet,Cholet
Maryland,"Annapolis<OR>Annapolis, Maryland<OR>Annapolis Maryland"
Charkliq,Ruoqiang Town<OR>Qarkilik
Gia Lai Province,Pleiku
Arrondissement Of Verdun,Verdun
"Graham County, Arizona",Safford
Arrondissement Of Coutances,Coutances
Zuid Afrikaanse Republiek,Pretoria
Arvika Municipality,Arvika
Europe,Strasbourg
Kemerovo Oblast,Kemerovo
Miyazaki Prefecture,"Miyazaki<OR>Miyazaki, Miyazaki<OR>Miyazaki City"
Muhammarah,Khorramshahr
Tajik,Dushanbe<OR>Stalinabad
"Chaffee County, Colorado",Salida
South P'Yŏngan Province,P'yŏngsŏng
Djibouti,Djibouti region<OR>Djibouti (city)<OR>Djibouti City<OR>Djibouti Region
Austro Hungarian Empire,Budapest
Menard County,"Petersburg<OR>Petersburg, Illinois"
Low Countries,Brussels
Xin Dynasty,Chang'an
Southwestern Britain,Bristol
Cambria Counties,Ebensburg
Sonitpur District,Tezpur
Kabirdham,Kawardha
"Hood River County, Oregon",Hood River
Southern Federal District,Rostov-na-Donu<OR>Rostov<OR>Rostov-on-Don
Municipality Of Dravograd,Dravograd
Sakon Nakhon Province,Sakon Nakhon<OR>Sakhon Nakhon
Pulaski County,"Little Rock, Arkansas<OR>Little Rock"
Clallam County,"Port Angeles<OR>Port Angeles, WA"
Rasskazovsky District,Rasskazovo
Wiltz (Canton),Wiltz
Wake County,"Raleigh<OR>Raleigh, NC"
Sylhet Region,Sylhet
Westlock County,Westlock
"Adams County, Ohio",West Union
Jarabulus District,Jarabulus
Rumania,Bucharest<OR>Bucarest
Esteban Echeverría Partido,Monte Grande
Brzeziny County,Brzeziny
Powell County,"Stanton, Kentucky<OR>Stanton"
Kabardino-Balkar Republic,Nalchik
Arrondissement Of Arcachon,Arcachon
Salt Lake County,"Salt Lake City, UT<OR>Salt Lake City<OR>Salt Lake City, Utah"
"Carroll County, Illinois","Mount Carroll<OR>Mount Carroll, Illinois"
Terek Oblast,Vladikavkaz
"Marion County, Arkansas","Yellville<OR>Yellville, Arkansas"
Personal Union,Stockholm
Second Polish Republic,Warsaw
Nyeri County,Nyeri
Znojmo District,Znaim<OR>Znojmo
"Fayette County, Illinois",Vandalia
Biecz County,Biecz
Laporte County,"LaPorte, Indiana<OR>LaPorte"
"Gallatin County, Illinois",Shawneetown
Campo De Gibraltar,Algeciras
"Morris County, Kansas",Council Grove
"Marquette County, Wisconsin",Montello
Ghana,Accra
Kyenjojo District,Kyenjojo
Turks And Caicos Islands,Cockburn Town
Donetsk People'S Republic,Donetsk
Ucayali Region,Pucallpa
Dagestan Assr,Makhachkala
Igboland,Enugu
"Harrison County, Texas","Marshall<OR>Marshall, Texas"
Moscow Oblast,"Moskovsky<OR>Москва<OR>Krasnogorsk<OR>Moscow<OR>Krasnogorsk, Moscow Oblast"
Bastar,Jagdalpur
Austria-Hungary,Budapest<OR>Vienna<OR>Viennese
North East Lincolnshire,"Grimsby, England<OR>Great Grimsby<OR>Grimsby"
"Victoria County, Texas","Victoria, TX<OR>Victoria, Texas<OR>Victoria"
Nordsachsen,Torgau
Totemsky District,Totma
Sri-Lanka,Colombo
Interlaken-Oberhasli Administrative District,Interlaken
Lyantonde District,Lyantonde
Khanty-Mansiysky District,Khanty-Mansiysk
Province Of Piacenza,Piacenza
Grady County,"Chickasha, Oklahoma<OR>Chickasha"
Nyitra County,Nyitra
Ayagoz District,Ayagoz
Noble County,"Caldwell<OR>Caldwell, Ohio"
Masovian Voivodship,Warsaw
Flemish Region,Brussels
ROK,Seoul
Orcadian,Kirkwall
Surxondaryo Region,Termez<OR>Termiz
Jharkhand Movement,Ranchi
County Cork,Cork city
Metropolis Of Lyon,Lyon
Dubno Raion,Dubno
Kailali District,Dhangadhi
Puerto Cabello Municipality,Puerto Cabello
Gorgan County,Gorgan
"Hughes County, Oklahoma",Holdenville
Coahuila Y Tejas,Saltillo<OR>Monclova
Frisian,Leeuwarden
Province Of Carbonia-Iglesias,Carbonia
Machakos County,Machakos
"Bastrop County, Texas","Bastrop, Texas<OR>Bastrop"
Vera Cruz,Jalapa
Brovary Raion,Brovary
North Sinai Governorate,Arish
Surinam River,Paramaribo
"Alpena County, Michigan",Alpena
Samanid,Bukhar<OR>Bukhara
Kulob Oblast,Kulyab<OR>Kulob
Pytalovsky District,Pytalovo
Canton Of Grand-Bourg,Grand-Bourg
Mullaittivu District,Mullaittivu
Shenandoah County,"Woodstock<OR>Woodstock, Virginia"
Arrondissement Of Montauban,Montauban
Bay County,"Panama City, FL<OR>Panama City, Florida<OR>Panama City"
New South Wales (Australia),"Sydney<OR>Sydney, New South Wales"
Sagadahoc County,"Bath, Maine<OR>Bath"
Orientale Province,Kisangani<OR>Stanleyville
Simcoe County,Springwater Township
Kstovsky District,Kstovo
Ömnögovi Province,Dalanzadgad
Philadelphia Counties,Philadelphia
Nandi District,Kapsabet
Dadra & Nagar Haveli,Silvassa
Hart County,"Munfordville, Kentucky<OR>Munfordville"
Orange Walk District,Orange Walk Town
Malacky District,Malacky
"Rowan County, Kentucky","Morehead, Kentucky<OR>Morehead"
Dibër County,Peshkopi
Tumbarumba Shire,Tumbarumba
Democratic Republic Of Georgia,Tbilisi
"Bladen County, Nc","Elizabethtown, NC<OR>Elizabethtown"
Tochigi-Ken,"Utsunomiya, Tochigi<OR>Utsunomiya"
"Forrest County, Mississippi",Hattiesburg
Chinese,Yanjing<OR>Beijing
Macedon Ranges,Kyneton
Tataouine Governorate,Tataouine
"Smith County, Texas","Tyler, Texas<OR>Tyler"
"Erath County, Texas","Stephenville, Texas<OR>Stephenville"
Maysan Province,Al Amarah
Thabazimbi Local Municipality,Thabazimbi
Zaire,Kinshasa
Syzransky District,Syzran
West Kazakhstan Region,Uralsk
Germania Inferior,Colonia Agrippina
Tokugawa Shogun,Edo
IN,"Indianapolis, IN<OR>Indianapolis"
Shakhtarsk Raion,Shakhtarsk
Province Of Padua,Padua
"Aurora County, South Dakota",Plankinton
"Chechen-Ingush Autonomous Republic, Ussr",Grozny
Kakuyids,Isfahan
"Ribeira Grande De Santiago, Cape Verde",Cidade Velha
La Porte County,"La Porte, Indiana<OR>La Porte"
Grayson County,"Sherman, Texas<OR>Sherman"
Laksky District,Lak<OR>Kumukh
Homs,Damascus
Port Macquarie-Hastings Council,Port Macquarie
Estonia,Tallinn<OR>Talinn<OR>Reval
Oudalan Province,Gorom-Gorom
Agsu Rayon,Ağsu
Donga,Djougou
Wyre,Poulton-le-Fylde
"Middlesex County, Massachusetts","Lowell, Massachusetts<OR>Lowell"
Mopani,Giyani
Brunei-Muara,Bandar Seri Begawan
South Dakota,"Pierre<OR>Pierre, South Dakota"
Shan State,Taunggyi
Arrondissement Of Lyon,Lyon
Colleton,Walterboro
Walgett Shire,Walgett
"Warren County, Illinois","Monmouth, Illinois<OR>Monmouth"
Jhapa,Bhadrapur
Grande Lisboa,Lisbon<OR>Lisboa
New Hanover County,"Wilmington, N.C.<OR>Wilmington<OR>Wilmington, North Carolina<OR>Wilmington, NC"
Macedon Ranges Shire,Kyneton
Province Of Frosinone,Frosinone
Politics Of Edinburgh,Edinburgh
Andalusia,"Seville, Spain<OR>Sevilla<OR>Seville<OR>Sevillian"
Ansbach (District),Ansbach
Elmore County,"Mountain Home, Idaho<OR>Mountain Home"
Papal State,Rome
Oxfordshire,Oxford
Inner Mongolian Autonomous Region,Hohhot
Mogochinsky District,Mogocha
Tochigi Prefecture,"Utsunomiya, Tochigi<OR>Utsunomiya"
Hainaut (Province),Mons
Zala County (Former),Zalaegerszeg
"Trego County, Kansas",WaKeeney
"Novi Grad, Sarajevo",Sarajevo
Ayyubid,Cairo<OR>Medieval Cairo
Treutlen County,Soperton
"Jersey County, Illinois","Jerseyville<OR>Jerseyville, Illinois"
Pemiscot County,Caruthersville
Saguache,"Saguache<OR>Saguache, Colorado"
Cheras,Karur
Idlib Province,Idlib
Rezina District,Rezina
Imperial Russian,Petrograd<OR>Petersburg<OR>Saint Petersburg<OR>St Petersburg
Kuopio Province,Kuopio
South Lanarkshire Council,"Hamilton<OR>Hamilton, South Lanarkshire"
South Holland,Den Haag<OR>The Hague
Pratiharas,Kannauj
Milan,"Milan<OR>Milan, Italy<OR>Milano"
Arrondissement Of Loches,Loches
Varberg Municipality,Varberg
Bradford County,"Towanda, Pennsylvania<OR>Towanda"
Borough Of Chorley,Chorley
Montevideo Department,Montevideo
Canton Of Charlieu,Charlieu
Kaga Domain,Kanazawa
Pavlovo-Posadsky District,Pavlovsky Posad
"Grundy County, Illinois","Morris, Illinois<OR>Morris"
Gmina Kutno,Kutno
Taza-Al Hoceima-Taounate,Taza
Liberec Region,Liberec
Kimrsky District,Kimry
Monarchy,"Paris, France<OR>Paris"
Arthur County,"Arthur, Nebraska<OR>Arthur"
Arrondissement Of Valenciennes,Valenciennes
Gujarat State,Gandhinagar
Bahrain,Manama
Castro County,Dimmitt
Winnesheik County,Decorah
Saffarids,Zarang<OR>Zaranj
Ryukyuan,Shuri
Carson County,"Panhandle<OR>Panhandle, Texas"
Municipal District Of Ranchland No. 66,Nanton
Gwinnett County,"Lawrenceville<OR>Lawrenceville, Georgia"
North East England,Newcastle<OR>Newcastle Upon Tyne
"Lincoln County, Wisconsin","Merrill<OR>Merrill, WI"
Turkish Government,Ankara
Cotswold District,Cirencester
Western Numidia,Cirta
Canton Of Neuf-Brisach,Neuf-Brisach
Vermont,"Montpelier, Vermont<OR>Montpelier, VT<OR>Montpelier"
Arrondissement Of Marmande,Marmande
Kampuchea,Phnom Penh
South Ribble,"Leyland, Lancashire<OR>Leyland"
Kadamba Dynasty,Banavasi
Ladakh Autonomous Hill Development Council,Kargil
Warwickshire County Council,Warwick
Kamouraska Regional County Municipality,Saint-Pascal
RO,Rome
Gmina Prochowice,Prochowice
Medes,Hamadan<OR>Hamedan
UA,Kyiv
Qurghonteppa Oblast,Kurgan-Tyube<OR>Qurghonteppa
Tehran Province,Tehran
Limburg (Belgium),Hasselt
Province Of Como,Como
Nizhnevartovsky District,Nizhnevartovsk
Jinja,"Jinja<OR>Jinja, Uganda"
North Kanara,Karwar
Incas,Cusco<OR>Cuzco
Western Development Region,Pokhara
Neo-Babylonian Empire,Babylon
Taiwanese,Taipei<OR>Taipei City
Trelleborg Municipality,Trelleborg
Belarusian,Minsk
Krasnodar Krai,Krasnodar
Tierra Del Fuego Province (Argentina),Ushuaia
Northwest Territories,"Yellowknife, Northwest Territories<OR>Yellowknife, Northwest Territories, Canada<OR>Yellowknife"
Horokhiv Raion,Horokhiv
Irak,Baghdad
Región Metropolitana,Santiago de Chile<OR>Santiago
Province Of Huesca,Osca<OR>Huesca
Bolkhovsky District,Bolkhov
Kannauj,Kanauj
Velikoluksky District,Velikiye Luki
Galanta District,Galanta
Pennsylvania,"Harrisburg<OR>Harrisburg, PA.<OR>Harrisburg, Pennsylvania"
Romanian,București<OR>Bucharest
Ekurhuleni,Germiston
Chitral (Princely State),Chitral
Abyysky,Belaya Gora
Oymyakonsky District,Ust-Nera
Washoe County,"Reno, NV<OR>Reno"
Sogn Og Fjordane,Leikanger<OR>Hermansverk
Guadalcanal Province,Honiara
Găgăuzia,Comrat
Bujumbura Rural Province,Bujumbura
"Louisa County, Virginia",Louisa Court House
Nemansky District,Ragnit<OR>Ragainė
Canton Of Cadenet,Cadenet
Greek Islands,Athens
Rockhampton Region,"Rockhampton, Queensland<OR>Rockhampton"
Macedonia,Shkupi<OR>Skopje<OR>Greater Skopje<OR>greater Skopje
Ogooué-Maritime Province,Port-Gentil
"Monroe County, Florida","Key West, FL<OR>Key West"
Kendujhar District,Kendujhargarh<OR>Kendujhar
Luanda Province,Luanda
"Monroe County, Ohio",Woodsfield
Nanyue,Panyu
Cuenca,"Cuenca<OR>Cuenca, Spain"
Omasuyos Province,Achacachi
Taliban,Kabul
"Redwood County, Minnesota",Redwood Falls
Kovel Raion,Kovel
Safavid Persian,Tabriz
"Pope County, Illinois","Golconda<OR>Golconda, Illinois"
Lyubytinsky District,Lyubytino
"Cumberland County, Kentucky",Burkesville
Rio Blanco County,Meeker
English Commonwealth,London
Arrondissement Of Ancenis,Ancenis
Port Macquarie-Hastings,Port Macquarie
Qing Dynasty,Peking<OR>Beijing
Nemyriv Raion,Nemyriv
"Archer County, Texas",Archer City
Gmina Legnickie Pole,Legnickie Pole
Verkhnyadzvinsk Raion,Verkhnyadzvinsk
"Miami-Dade County, Florida","Miami<OR>South Miami<OR>Miami, Florida"
Londonderry,Derry<OR>Derry/Londonderry
Basutoland,Maseru
Rabat-Salé-Zemmour-Zaer,Rabat
"Marion County, West Virginia","Fairmont, WV<OR>Fairmont"
Penobscot County,"Bangor, Maine<OR>Bangor<OR>Bangor, ME"
Cole County,"Jefferson City, Missouri<OR>Jefferson City<OR>Jefferson City, MO"
Ghanian,Accra
Washakie County,Worland
Ust-Ilimsky District,Ust-Ilimsk
Szechuan,Chengdu
Baradero Partido,Baradero
Troyan Municipality,Troyan
Santa Fe,"Santa Fe<OR>Santa Fe, Argentina<OR>Santa Fe City"
"Pender County, North Carolina",Burgaw
Kalachyovsky District,Kalach-na-Donu
Starachowice County,Starachowice
Pasco Province,Cerro de Pasco
Central District (Israel),Ramla
West New Britain,Kimbe
Sésia,Vercelli
"Teton County, Montana","Choteau<OR>Choteau, Montana"
Jersey County,"Jerseyville<OR>Jerseyville, Illinois"
Iraqi Monarchy,Baghdad
Billund Municipality,Grindsted
Coronel Portillo Province,Pucallpa
Burke County,"Morganton, North Carolina<OR>Morganton"
U.A.E,Abu Dhabi
Hoysala Dynasty,Halebidu
"San Miguel County, New Mexico","Las Vegas, NM<OR>Las Vegas"
Betzdorf (Verbandsgemeinde),Betzdorf
Metropolitan Borough Of Sefton,Bootle
Slovakia,Pressburg<OR>Preßburg<OR>Bratislava<OR>Pozsony
Canton Of Pavilly,Pavilly
Tuva,Kyzyl
Upper East Region (Ghana),Bolgatanga
Alberta,"Edmonton, Canada<OR>Edmonton, Alberta<OR>Edmonton<OR>Edmonton, AB"
Davao Region,Davao City<OR>Davao
"Wilkinson County, Georgia",Irwinton
