source,target
"Hıdıruşağı, Feke",Turkey
Tomashpil Raion,Ukrainian<OR>Ukraine
Starokadomsky Island,Russian Federation<OR>Russia
"Williamstown, Missouri",United States
Santo Domingo De La Capilla District,Peru
Bašci,Bosnia
Wola Maradzka,Poland
Howmeh-Ye Kerend Rural District,Persian<OR>Iran
So Cassis Carnoux,French<OR>France
Valea Socilor River (Șușița),Romania
La Neuville-Bosmont,France
Gelderland,Dutchman<OR>The Netherlands<OR>Netherlands<OR>Dutch
Tocan River,Romania
WOND,American
Des Plaines Crater,United States
Bonito River (Alonzo River),Brazil
Valman,Persian<OR>Iran
"Trikomo, Greece",Greece
City Center (Uta Station),United States
Moulineaux,France
Päka,Estonia
Videira Airport,Brazil
C&O 2755,US
Carson County,United States
Charleroi Metro Line 2,Belgium
Pestak,Persian<OR>Iran
Akpawfu,Nigeria
Shilo Inns,United States<OR>US
Örtofta Castle,Sweden
Duncan Village,South Africa
Tando Jahania,Pakistan
Archuleta,United States<OR>American
Santa Bárbara River,Bolivia
Tomimoto Kenkichi Memorial Museum,Japan
Communauté De Communes D'Yères Et Plateaux,France
"Polk Township, Monroe County, Indiana",United States
Kugluktuk High School,Canada
Brigham Young University Arboretum,USA<OR>United States
Qawme Dehqan,Afghanistan
Tiger Global,American
"North Roseau, Minnesota",United States
Sparks,USA<OR>United States<OR>US<OR>American
3D Realms,United States<OR>American
Tangeh-Ye Raz,Persian<OR>Iran
"Górnica, West Pomeranian Voivodeship",Poland
"United States Custom House (Baltimore, Maryland)",United States
Rotterdam Panda'S,Netherlands
Dudeștii Noi,Romania
"Tangaye, Bam",Burkina Faso
Samassi,Italian
Orgueil,France
Helsingborgs Ss,Swedish
Chenjiaping Bus Station,China
Nokcheon Station,South Korea
Vérac,France
Ainehvand-E Abdollah,Persian<OR>Iran
Yaurisque District,Peru
"Liez, Vendée",France
"Wilcannia, New South Wales",Australia
"Sang-E Rizeh, South Khorasan",Persian<OR>Iran
"South Kensington, Maryland",United States
"Michigan Township, Clinton County, Indiana",United States
Campneuseville,France
Miloňovice,Czech Republic
Emek Hayarden Regional Council,Israel
Estudiantes Huelva,Spain
"Stratford, Prince Edward Island",Canadian
Karasuwa,Nigeria
Denarii,Rome<OR>Roman-era<OR>Romans
Ononiimachi Station,Japan
"Saint-André-De-Restigouche, Quebec",Canada
Capetinga River,Brazil
Nauruan Nationality Law,Nauru
Hliník Nad Hronom,Slovakia
Orava Parish,Estonia
Siemens Arena,Lithuanian<OR>Lithuania
Raisinghnagar Tehsil,India
"Wierzbno, West Pomeranian Voivodeship",Poland
Mingosy,Poland
"Węgorki, West Pomeranian Voivodeship",Poland
KWIR-LP,USA
"Gowharabad, Markazi",Persian<OR>Iran
Battle Of Neerwinden (1793),Belgium
Ahlerstedt,Germany
Sakumono,Ghana
Saint-Victor-Rouzaud,France
Chongtar Kangri,China
"Machcin, Masovian Voivodeship",Poland
Tychów Nowy,Poland
"Monroe Township, Anderson County, Kansas",United States
"Abu Alimeh, Haftkel",Persian<OR>Iran
Bagdogra,India
Abu Diyan,Yemen
Fc Energie Cottbus,Germany
Beppu Station,Japan
Indonesian National Route 3,Indonesia
Ćwikły-Krajewo,Poland
Kalix Church,Sweden
"Pauls Valley, Oklahoma",United States<OR>American
Luka Pokupska,Croatia
"Oberweis, Germany",Germany
WHFG,USA
"Khomruduiyeh, Rafsanjan",Persian<OR>Iran
Porecatu,Brazil
Gwinner,United States
National Civic Party (Hungary),Hungary
Znojmo District,Czech<OR>Czech Republic
Fontenermont,France
Marchfield,Barbados
La Tour-Du-Crieu,France
Galaxy Airlines (United States),US
"Gainesville, Georgia",USA<OR>United States<OR>American
164Th,United States<OR>US<OR>American
Emerson Usa,USA
Women Of The Wall,Israel
Tuningen,Germany
"Little Italy, Clay County, West Virginia",United States
Ras Dashan,Ethiopia
Castelo De Celorico Da Beira,Portugal
Stem Cell Network,Canada
Jezbořice,Czech Republic
Yeongdeokcheon,South Korea
1510 In India,India
"Sar Darreh, Kohgiluyeh",Persian<OR>Iran
"Henrietta Township, Hubbard County, Minnesota",United States
Åsbo Southern Hundred,Sweden
Rekówka,Poland
Paruszka,Poland
"Asheqan, Hormozgan",Persian<OR>Iran
Wallarah 2 Coal Project,Australia
Bushehr Nuclear Power Plant,Iran
Wola Pękoszewska,Poland
Tafelberg Airstrip,Suriname
"Kuşlar, Serik",Turkey
"Wiry, Lower Silesian Voivodeship",Poland
Maja E Vjelakut,Kosovo
Glacial Ridge National Wildlife Refuge,United States<OR>US
Maccabi Tel Aviv B.C.,Israel
Paradise (Suriname),Suriname
Tibiritá,Colombia
"Olivet, Michigan",United States
Zohor,Slovakia
"Kalinów, Tomaszów Mazowiecki County",Poland
Gran Campo Nevado,Chile
"Chah-E Taqi, Yazd",Persian<OR>Iran
Alberta New Democratic Party,Canada<OR>Canadian
Poluvsie,Slovakia
Deh-E Qotbi,Persian<OR>Iran
Saint-Gourson,France
"Rockbridge Township, Greene County, Illinois",USA
City Of Brunswick,Australia
"Hoadley, Alberta",Canada
Jydegaard Formation,Denmark
Centraal Museum Utrecht,Netherlands
Red Flower Rising,American
Lấp Vò District,Vietnam
Zhuzhou Television Tower,China
Sidney M. Aronovitz United States Courthouse,United States
"Epsilon Island, Bermuda",Bermuda
"Finnish Parliamentary Election, 2011",Finland
Lago Norte,Brazil
Klinikum Großhadern,Germany
Center (Band),USA<OR>Russia
Yenching University,China
"Włodzimirów, Słupca County",Poland
Finnish National Road 1,Finland
Ilgachuz Range,Canada
Ussr Chess Federation,USSR<OR>SSSR
Aerobratsk,Russia
"Lian, Batangas",Philippines
Huachiew Chalermprakiet University,Thailand
Fuqua School,United States<OR>American
New York State Route 98,United States
J. Clarence Kind House,United States
Braslaw Lakes,Belarus
Alceu River,Romania
Höganäs,Sweden
Eagle Lake (British Columbia),Canada
SAZU,Slovenia<OR>Slovenian
Molèdes,France
Ćehajići (Goražde),Bosnia
Oraiokastro Municipality,Greece
Neues Forum,East German<OR>East Germany
84Th Combat Sustainment Group,United States
Limousin (Region),France
Burritts Rapids,Canada
Pandavapura,India
Nagoya City Tram & Subway Museum,Japan
"Ferdows, Jiroft",Persian<OR>Iran
Neuville-Sur-Ailette,France
R805 Road (Ireland),Ireland
Baucau Airport,East Timor<OR>Timor-Leste
Jafar-E Sadeq,Persian<OR>Iran
WEKC,USA
Nong Nam,Thailand
Türksat 4B,Turkish
Hasilpur Tehsil,Pakistan
Cabas-Loumassès,France
Metropolis Collectibles,American
Stockholm School Of Economics In Russia,Russia
Ceaușoaia River,Romania
"Contres, Loir-Et-Cher",France
Barren Island (Tasmania),Australia
Minuano,Brazil
Grande-Terre,France
Camenabologue,Ireland
Qabool Khan Gadani,Pakistan
Hermiston Reversionary Interest Release Act,United States
Atrium Casino,France
Iarcoș River,Romania
Malawicze Dolne,Poland
Mentque-Nortbécourt,France
Ali Bozayeh,Persian<OR>Iran
Dizaj-E Aqa Hasan,Persian<OR>Iran
Lilly Library,United States<OR>American
Zhongyuan Tower,China
Valdáliga,Spain
"Forsyth, Georgia",United States
Secunderabad Cantonment,India
Milik,Poland
Sizun,France
Onicha Nwe-Nkwo,Nigeria
Maade,Estonia
Moretown,United States<OR>Union
Myllykosken Pallo -47,Finland
"Halcott, New York",United States
Jarnioux,France
Troyan,Bulgarian<OR>Bulgaria
Hayes Center,United States
Collinstown,Irish<OR>Ireland
Khardeh-Ye Dehqan,Persian<OR>Iran
Casino Helsinki,Finland
"Okmulgee County, Oklahoma",United States
Miami County,United States
Tirmini,Niger
"National Register Of Historic Places Listings In Madison, Wisconsin",United States
Bengești-Ciocadia,Romania
Mahanagar Telephone Mauritius Limited,Mauritius
Cole 30,American
"Opossum Bay, Tasmania",Australia
National Bank Of Tajikistan,Tajikistan
"Selce, Banská Bystrica District",Slovakia
Pgm College,India
Ichon Station,Korea<OR>South Korea
Prihradzany,Slovakia
"Bellview, Florida",United States
Demre,Turkey<OR>Turkish
"Hoseynabad, Mashhad",Persian<OR>Iran
Skodsborg Station,Denmark
Gangrel Dam,India
Alisa,Soviet<OR>Soviet Union<OR>Russian
Bessemer City,United States
Colombiers-Sur-Seulles,France
"National Register Of Historic Places Listings In Greene County, Iowa",United States
Shiroda (Maharashtra),India
Koryo Hotel,North Korea<OR>DPRK
Arvidsjaur,Sweden<OR>Swedish
University Of Michigan Biological Station,United States
"Wróblewo, Lower Silesian Voivodeship",Poland
Sissili,Burkina Faso
A19 Highway (Sri Lanka),Sri Lanka
Baidauli,Nepal
Lundenes Church,Norway
Drăcșenei,Romania
East Pen Island,Canada
"Małowice, Lubusz Voivodeship",Poland
Doure,Burkina Faso
Larviksfjorden,Norway
Graaff-Reinet,South Africa
Gmina Kaczory,Poland
Kozubová,Czech Republic
Edmonton-Calder,Canada<OR>Canadian
"Blizna, Podlaskie Voivodeship",Poland
Achey'S Mill,United States
Thaenudaiyan,Sri Lanka
Kasımpaşa (Quarter),Turkey
Dnepr Launch Vehicle,Russia
"Harmony, Florida",United States
Gurdon,United States<OR>American
Tianjin Radio And Television Tower,China
Terceira,Portuguese<OR>Portugal
Shushabad,Persian<OR>Iran
Turmero River,Venezuela
"Béon, Yonne",France
Alawi (Sheikhdom),Yemen
Nemda River (Pizhma Basin),Russia
Segyutyu,Azerbaijani<OR>Azerbaijan
Someșul Rece River,Romania
Belgian Constitution,Belgian<OR>Belgium
Ndesha,Congo
Born Lakes,United States
"Fossa, Abruzzo",Italy
Remington Carriage Museum,Canada
Amprion,Germany
Roquetas De Mar,Spanish<OR>Spain
2009 International German Open,Germany
1968 Winter Olympics Medal Table,France
Sportivo Belgrano,Argentina<OR>Argentine
Tafresh University,Iran
"Wapella Township, Dewitt County, Illinois",USA
Prštice,Czech Republic
Łosiniany,Poland
Guipry,France
Burqin County,China
"Bose, Poland",Poland
West 65Th – Lorain (Rta Rapid Transit Station),USA
Donji Drapnići,Bosnia
Chomle,Czech Republic
"Omm Ol Ghezlan, Ramshir",Persian<OR>Iran
"Beaver River, Nova Scotia",Canadian
Barkarö,Sweden
"Ostriv, Busk Raion",Ukraine
Speedstar Records,Japan
"Aliabad, Najafabad, Bijar",Persian<OR>Iran
"Reynosa, Tamaulipas",Mexico
Andrusova,Ukraine
Wallace Chapel Ame Zion Church,United States
Mayerthorpe High School,Canada
Koothanur,India
Jubones River,Ecuador
"Talbingo, New South Wales",Australia
"Cashel, County Tipperary",Irish<OR>Ireland
The Journal Of Life Sciences,American
Royal Air Force Of Oman,Oman
Marievale Bird Sanctuary,South Africa
Groton Monument,United States
Lunenfeld-Tanenbaum Research Institute,Canada<OR>Canadian
Czaje,Poland
Gould Academy,United States
"Shangri-La Hotel, Tokyo",Japan
Bredaryd,Sweden
2014–15 Elitserien (Bandy),Swedish
Kildedal Station,Denmark
Yamabal,El Salvador
G69 Yinchuan–Baise Expressway,China
Mansourieh,Lebanon
The Wheat Committee,American
Madametota,Sri Lanka
Institut Pasteur Korea,Korea
Utö Hus,Sweden
Tiffin River,United States
Bihar Famine Of 1873–74,British India
Huitán,Guatemala
"Pinedale, Arizona",United States
Feliyeh,Persian<OR>Iran
Rainbow Bridge (Tokyo),Japan
Farkhar District,Afghanistan
Dulwich Hill Line,Australia
Lancaster County Airport,United States
Aubusson-D'Auvergne,France
"Świątniki, Sandomierz County",Poland
Kringlan,Iceland<OR>Icelandic
Mount Weather,United States<OR>American
I-77,United States<OR>American
Šeovica,Croatia
Route 44,United States
Hwange National Park Airport,Zimbabwe
Kazım Karabekir Stadium,Turkey
Yombiro,Guinea
Roses Stores,United States
University District,United States<OR>American<OR>USA
Balików,Poland
Ano Symi,Greece
Jelovci (Pale),Bosnia
Karlobag,Croatia
Sędzinko,Poland
Town Of Windsor,Australia
Vojevac,Bosnia
Saint-Étienne-De-Boulogne,France
Health Care Finance In The United States,United States
Gmina Skarbimierz,Poland
"Oyumiğde, Çubuk",Turkey
Roman Catholic Archdiocese Of Daegu,Korea
Naka-Sugaya Station,Japan
"Saint-Barthélemy, Switzerland",Switzerland
Woodward Stakes,United States<OR>American
"Ancient Oaks, Pennsylvania",United States
"Balsam Township, Aitkin County, Minnesota",United States
Shalikesh Amirqoli,Persian<OR>Iran
Camblanes-Et-Meynac,France
Mernda,Australia
Beipiao City,China
Chief Justice Of Malaysia,Malaysia
"Ahmethoca, Adıyaman",Turkey
Kapar Khani,Persian<OR>Iran
Kemerovo,Russia<OR>Russian
"Cząstków, Świętokrzyskie Voivodeship",Poland
Averitt-Winchester House,United States
"Lewiston, Utah",United States
Assurant,United States
Heřmanice (Liberec District),Czech<OR>Czech Republic
Uilenburg (Amsterdam),Netherlands
Roales De Campos,Spain
Courteranges,France
T. H. Williams High School,USA
"Sangawa, Kagawa",Japan
Solok,Indonesian<OR>Indonesia
Twelfth Street Ymca Building,United States
San Fele,Italy
Broualan,France
"Ida Grove, Iowa",USA<OR>United States
Bakio,Spain
Coop Norge,Norwegian<OR>Norway<OR>Norge
Bankuy-E Ashayir Kol Chah,Persian<OR>Iran
Winter Harbour,Canada
"Złota Góra, Łódź Voivodeship",Poland
Hungarian Telephone And Cable,USA
Future Trading Act,United States<OR>US
Half United,United States
Bundesautobahn 66,Germany
Hörscheid,Germany
Japan Center,American
Russky Bridge,Russia
"Gongguan, Miaoli",Taiwan
Rc Daloa,Ivorian
Chatham Municipal Airport,United States
Estômbar,Portugal
El Real Retiro,United States
Tarrud Rural District,Iran<OR>Persian
Alto Tapiche District,Peru
Agios Tychonas,Cyprus
Column Of The Virgin Mary Immaculate In Kutná Hora,Czech Republic
"Kingston (Town), New York",United States
Oroslavje,Croatia
Stuart Field,United States
"Tarnawa, Lesser Poland Voivodeship",Poland
Les Ageux,France
Hayes Mansion,United States
Thomson-Houston,US
West Allis,United States<OR>American
Grüner See (Lower Saxony),Germany
"Ambérieux, Rhône",France
Mount Uhud,Saudi Arabia
Shōnai River,Japan
Nandyal (Assembly Constituency),India
Inland Waterways Commission,United States
Siberian State Aerospace University,Russian Federation
Nowa Złotoria,Poland
E58,Moldova<OR>Moldovan<OR>Ukraine<OR>Romania
Bumahen,Iran
Brațul Șoimului River,Romania
Wesco International,United States
West Rhine Railway,Germany
Forced Settlements In The Soviet Union,Soviet Union
Petrijevo,Serbia
St Aubin'S Cathedral,Belgium
Nickelodeon (Canada),Canada
Steinsundøyna,Norway
"Ksawerów, Września County",Poland
Gmina Klukowo,Poland
"Saint-Georges, Tarn-Et-Garonne",France
"Princeton, Newton County, Texas",United States
Lower Chattahoochee Regional Airport,United States
Ghimeș-Făget,Romania
Universiti Kebangsaan Malaysia,Malaya<OR>Malaysia
"Azwell, Washington",United States
Forgues,France
Lambach,Austria
Iaborotra,Madagascar
Trunkline Lng,United States
Mouvement Desjardins,Canadian
Madgaon Railway Station,India
"Tazeh Qaleh, East Azerbaijan",Persian<OR>Iran
"Champaran, Chhattisgarh",India
"Miflin, Alabama",United States
Meyer Site,United States
"St. Mary Parish, Torrington",United States
"Bani, Gambia",Gambia
Munt Pers,Swiss
Polish Armed Forces,Polish<OR>Poland
Ellinwood,United States
Hunshyal (P.Y.),India
Hattar,Pakistan
The Collegiate School,United States
Buffelsfontein Mine,South Africa
Electoral District Of Willoughby,Australia
Lake Tahoe Basin,United States
Xinkang Mountain,Taiwan
Azad Pattan,Pakistan
Lyford Cay,Bahamas<OR>Bahamian
Château De Muzot,Switzerland<OR>Swiss
Poverty Beach,United States
"Nakayama, Yamagata",Japan
America'S Finest City Half Marathon,United States<OR>US
Rekavice,Bosnia
Qaleh-Ye Hajji Mohammad,Persian<OR>Iran
"White Mosque, Berat",Albania
Ave River,Portugal
"San Sebastián, San Vicente",El Salvador
"St. Bendt'S Church, Ringsted",Denmark
Daffodil International University,Bangladesh
Kingston City Hall (New York),United States
KYRM,USA
Callide Power Station,Australia
Fox-Amphoux,France
Gorbea Natural Park,Spain
"Mizuma District, Fukuoka",Japan
"National Register Of Historic Places Listings In Brooke County, West Virginia",United States
Oberaarsee,Switzerland
"Kuljani, Croatia",Croatia
Aldealseñor,Spain
Querência Do Norte,Brazil
"Buckskin Joe, Park County, Colorado",United States
Bari Region,Somali<OR>Somalia
Caluire,France
Broad Front,Uruguay
Mount Emmons (Colorado),United States
"Doyama, Osaka, Japan",Japan
Italy At The 1998 Winter Olympics,Japan
Kemrakuch,Azerbaijan
1988 Games,Korea<OR>South Korea
Engelberg Abbey,Switzerland<OR>Swiss
Guajira Department,Colombia
Olympic Club Foundation,United States
"Queenstown, Singapore",Singapore
Kovvali (Village),India
Akbuura Game Reserve,Kyrgyzstan
KUBO,USA
Sanusiruwari,Nepal
Fuente Del Ángel Caído,Spain
Tatar Autonomous Soviet Socialist Republic,Soviet<OR>USSR
Franklin Regular Baptist Church,United States
Tyska Stallplan,Sweden
Deh-E Janjan,Persian<OR>Iran
National Catholic Educational Association,United States<OR>American
Groșetu River,Romania
Nueltin Lake Airport,Canada
Victory Memorial Parkway,United States
Navrongo Airport,Ghana
Ncotshane,South Africa
"Windsor, Indian River County, Florida",United States
Três Irmãos Dam,Brazil
Doce River (Rio Grande Do Norte),Brazil
Muzaffarnagar,India
Mrčna Sela,Slovenia<OR>Slovene
"Valiabad, Razavi Khorasan",Persian<OR>Iran
Leśny Dworek,Poland
"Democratic Party Presidential Primaries, 1976",United States
"Crawford County, Wisconsin",United States
Jones College Prep High School,United States
"Kireçli, Şavşat",Turkey
Louisiana State Arboretum,USA<OR>United States
GHMC,India
Empire State Aerosciences Museum,United States
İkinci Yeddioymaq,Azerbaijan
"Upper Coomera, Queensland",Australia
Pirbəyli,Azerbaijan
Olaberria,Spain
Southern Stars,Australia
Le Nayrac,France
Bâsca Mare River,Romania
Carleton Place High School,Canada
Colfax High School (Wisconsin),United States
Joan Miró: The Ladder Of Escape,Spain
Pryazovske Raion,Ukrainian<OR>Ukraine
Ay Dughmish,Persian<OR>Iran
Turkish Cultural Foundation,US
Bundesautobahn 43,Germany
Hšk Zemun,Serbia
"County Route 18 (Otsego County, New York)",United States
CFMA-FM,Canadian
Cerezo De Río Tirón,Spain
Ijaws,Nigeria
Academia Nacional Del Tango De La República Argentina,Argentina
