source,target
آرگاؤ,آراو
لا نیوویل-بووس ریجنل کاؤنٹی میونسپلٹی,سینٹ ماری
نونیٹن اور بیڈورتھ,نونیٹن
پورٹ لینڈ، جمیکا,پورٹ اینٹونیو
یرس کا کینٹون,یرریس
ڈاکٹر کانگو,کینشاسا
فورٹ-ڈی-فرانس کا ضلع,فورٹ-ڈی-فرانس
کیپ جیرارڈو کاؤنٹی,جیکسن، میزوری <OR> جیکسن
میٹروپولیٹن شہر ٹورین,تورین
پارس صوبہ,شیراز
وین کاؤنٹی، انڈیانا,ریچمنڈ، انڈیانا <OR> ریچمنڈ
ویازم اسکائی ضلع، سمو لینسک صوبہ۔,ویازما
ہواچو ضلع,ہواچو
سیلبی ضلع,سیلبی
نکانڈلا مقامی بلدیہ,نکانڈلا
سینٹ کلود کا کینٹن، جورا,سینٹ کلود
مونٹری ری (بلدیہ),مونٹری ری
مانسہرہ ضلع,مانسہرہ
کینٹون آف بوہین-ان-ورمانڈوا,بوہین-ان-ورمانڈوئس
پیری کاؤنٹی، میزوری,پیری ویل، میزوری <OR> پیری ویل
سینٹ-رامبرٹ-ان-بوجے کا کینٹن,سینٹ-رامبرٹ-ان-بوجے
پیشان,گما
نیو میکسیکو,سانتا فی <OR> سانتا فی، نیو میکسیکو
مشرقی رومی (بازنطینی) سلطنت,استنبول <OR> استنبول
ویلجانڈی کاؤنٹی,ویلجانڈی
کینٹون آف الاؤچ,اللہ
شینیاگا خطہ,شینگانگا
سیریری ضلع,سیریری
ورنون پیریش,لیزویل، لوئیزیانا <OR> لیزویل
ٹرینٹینو,ٹرائیڈنٹم <OR> ٹرینٹو <OR> ٹرینٹ
ایڈمز کاؤنٹی,گیٹسبرگ <OR> گیٹسبرگ، پنسلوانیا <OR> گیٹسبرگ، پی اے
ہروڈنا صوبہ,گروڈنو
افغانی,کابل
یئسکی ضلع,یئسک
اسٹوری کاؤنٹی، نیواڈا,ورجینیا سٹی
کپیانسک ریجن,کُپیانسک
فلپس کاؤنٹی، نیبراسکا,ہولڈریج
ٹیروئل,بوٹزن <OR> بولزانو
اوسٹرگوتھک,راونا
ایمنس کا ضلع,ایمیئن
جنوبی کیمبرج شائر,کیمبورن
بوسنیائی,سارایوو
رومانیہ,بخارست <OR> بخارست <OR> بخارست <OR> بخارست
عسیر ریجن,ابھا
آسٹریا-ہنگری,بوداپسٹ <OR> ویانا
ہمپڈن کاؤنٹی، میساچوسٹس,اسپرنگ فیلڈ
پریانگر,بانڈنگ
اونونڈاگا کاؤنٹی,سیرکیوز، نیو یارک <OR> سیرکیوز
اسٹیوروپول کرائے,اسٹیوروپول
والسال کونسل,والسال
قبرص,نیکوسیا <OR> لیفکوشا <OR> لیفکوشیا <OR> نکوسیا
بنگکولو,بنگکولو شہر <OR> بنگکولو شہر
ایراؤادی ڈویژن,پتھین <OR> بیسین
لام ڈونگ صوبہ,دا لات
وچٹا کاؤنٹیز,وچیتا فالز، ٹیکساس <OR> وچٹا فالز
تھامس کاؤنٹی,تھامسویل، جی اے <OR> تھامسویل، جارجیا <OR> تھامسویل
اسلامی ریاست,کابل
کمپونگ چم,کمپونگ چم شہر
البانی,تیراں <OR> تیراانا <OR> تیرانے
مہاراشٹر,ممبئی
کینٹون آف اوبینی-ان-آرٹوا,اوبینی-ان-آرٹوا
دربے پارش,دربے
شائر آف بولوک,وائچ پروف
تولچا کاؤنٹی,تولچا
پورٹو ریکن,سان جوان <OR> سان جوان، پورٹو ریکو
مینسفیلڈ ڈسٹرکٹ کونسل,مینسفیلڈ
جنوبی سلاویسی,مکاسر <OR> مکاسر <OR> مکاسر
ہمadan صوبہ,ہمَدَان <OR> ہمadan
لیننگراد اوبلاست,لیننگراد <OR> سینٹ پیٹرزبرگ <OR> پیٹرزبرگ <OR> سینٹ پیٹرزبرگ
برطانیہ,لندن
ہوکر کاؤنٹی، نیبراسکا,ملن <OR> ملن، نیبراسکا
ایچولز کاؤنٹی، جارجیا,اسٹیٹن ول
سالین کاؤنٹی، کنساس,سالینا <OR> سالینا، کے ایس
گونڈور,میناس تیرتھ <OR> پیلینور کے میدان
بانہ County,بانہ
لی ریواں,موناكو
وولوشیا,ڈی لینڈ <OR> ڈی لینڈ، فلوریڈا
مشرقی ویسایاس خطہ,ٹکلاوبان <OR> ٹکلاوبان شہر
پولکووِکی ضلع,پولکووِس
ڈے کاؤنٹی,ویب سٹر، ساؤتھ ڈکوتا <OR> ویب سٹر
سینٹ مارٹن کا اجتماعیت,ماریگوٹ
فرینکلن کاؤنٹی، میساچوسٹس,گرین فیلڈ، میساچوسٹس <OR> گرین فیلڈ
الحدیدہ گورنریٹ,الحدیدہ
مالاتیا صوبہ,ملاتیا
گالیسیائی سوویت سوشلسٹ جمہوریہ,ترنوپل
بیلیکک صوبہ,بیلیجک
انبار,رمادی <OR> الرمادی
کیمپ ڈی موریویدرے,مورویڈرے <OR> ساگونتو <OR> ساگونٹ <OR> ساگونٹم
بیہ صوبہ,کویتو <OR> سلوا پورٹو
رسل کاؤنٹی، ورجینیا,لبنان، ورجینیا <OR> لبنان
سمارانگ ریجنسی,انگاران
اینجیلینا کاؤنٹی,لفکن، ٹیکساس <OR> لفکن
بائیبرچ (ضلع),بائیبرچ
اُپالا (کینٹن),اُپالا
سمر صوبہ,کیٹبالوگن شہر
مشرق صوبہ,برتوآ
شمالی موراویہ,اوستراوا
ہوول کاؤنٹی,مغربی میدان
شمیدتوفسکی ضلع,میس شمیدتا
پورنٹروئی ضلع,پورنٹروئی <OR> پرنٹروٹ
ہنری کاؤنٹی، میزوری,کلنٹن، میزوری <OR> کلنٹن
کامیگن,مامبا جاو
ڈیوینٹری ضلع,ڈیوینٹری
ہوڈ ریور کاؤنٹی,ہڈ ریور <OR> ہوڈ ریور، او آر۔
ماشونالینڈ ویسٹ صوبہ,سینویا <OR> چنہوئی
وسطی افریقی جمہوریہ (کار),بانگی
نانہائی,گوانگژو
گمینا اولکوشز,اولکوشز
اوستروگوشکی ضلع,اوستروگوجسک
کُوچِچِنگ کاؤنٹی,بین الاقوامی آبشار
کرا خانید خانہت,بالاسغن
زادونسکی ضلع,زادونسک
اٹاسکوسا کاؤنٹی، ٹیکساس,جورڈنٹن
فرانسیسی کینیڈا,کیوبک
ہریپنچائی,لمپھون
ہسینچو کاؤنٹی,ژوبی <OR> ژوبی شہر
گارمش-پارٹنکیرشن (ضلع),گارمش-پارٹن کیرشن
اوریلانا صوبہ,پورٹو فرانسسکو ڈی اوریلانا
ہارڈاپ ریجن، نامیبیا,ماریئن ٹال
گمینا رادومسکو,رادومسکو
کینٹن آف ٹروئس-5,ٹروآیس
مونٹگمری کاؤنٹی، میزوری,مونٹگمری شہر
مورو زوفسکی ضلع,مورو زوفسک
کینٹون سارایوو,سارایوو
پاکستان کے زیر انتظام کشمیر,مظفرآباد
ریمیچ (کینٹون),ریمیچ
میزورم ریاست,ایزوول
فرانسیسی گیانا,کیین
جونئی شہر,جونئی
لیماسول ضلع,لیماسول
ورخنیویلیوئسکی ضلع,ورخنیویلیوسک
مرش ضلع,مرش
مغربی گنگا,کولر
خُست ریجن,خُست
ژیزدرنسکی ضلع,ذیذرا
ڈیمٹ کاؤنٹی، ٹیکساس,کریزو اسپرنگز
ٹومکنز کاؤنٹی,ایتھاکا <OR> ایتھیکا، نیو یارک <OR> ایتھیکا، نیو یارک
لانگڈوک-روسسیلون,مونپلیے
ایستادو نوو (پورٹگال),لزبن
گمینا کویلچ,کویلچ
مورے اوگ رومسدال,مولڈ
کینٹون لاون-شمال,لاون
ویجن میونسپلٹی,ویجن
نیگوٹینو میونسپلٹی,نیگوٹینو
سیلابت ضلع,سلہٹ
صوبہ لا سپیزیا,اسپیزیا <OR> لا سپیزیا
ہیلونگجیانگ صوبہ,ہاربین
پرنس آف ٹور,تورویہ
پسکوف صوبہ,پسکوف
ٹولڈو,ٹولڈو <OR> طلیطہ، اسپین <OR> ٹولٹم
صلاح الدین گورنریٹ,تکریت
کارٹر کاؤنٹی، کینٹکی,گریسن <OR> گریسن، کینٹکی
اوسین گیوشو ضلع,ایلڈوریٹ
آئرش,ڈبلن <OR> ڈبلن شہر
دہلوران کاؤنٹی,دہلوران
مورلوس,کواہنہواک <OR> کیرناواکا <OR> کیرناواک، مورلوس۔
تھابو موفوتسانیا ضلع میونسپلٹی,وٹسیزہوک
لکھوسلاولسکی ضلع,لکھوسلاول
رازلوگ میونسپلٹی,رازلوگ
اگوسان ڈیل نورٹے,کابادباران شہر <OR> کابڈبران <OR> کابادباران، اگوسان ڈیل نورٹے۔
ڈکسی کاؤنٹی، فلوریڈا,کراس سٹی <OR> کراس سٹی، فلوریڈا
لوبومبو ضلع,سائٹکی
ٹاؤنر کاؤنٹی,کینڈو <OR> کینڈو، شمالی ڈکوتا
پریبل کاؤنٹی,ایٹن <OR> ایٹن، اوہائیو
پولےوالی منڈار ریجنسی,پولیوالی
مغل دور,آگرا <OR> پرانی دہلی
صوبہ ٹیرا مو,ٹیرا مو
باسٹیہ کا ضلع,باسٹیہ
کاتالونیائی,بارسلونا
مولودچنو علاقہ,مالادزیچنا <OR> مولودچنو
ٹرکالا (علاقائی یونٹ),ٹرکالا
گرین ووڈ کاؤنٹی، جنوبی کیرولائنا,گرین ووڈ <OR> گرین ووڈ، ایس سی
RA.,یرون
باویریا,میونخ <OR> ریٹس بون <OR> میونخ <OR> میونخ <OR> ریگنسبورگ
ڈوفینی,گرنوبل
سویسن کا ضلع,سواسن
نُکھنسکی اُیَزد,نُخا
بلّی-لے-مین کا کینٹون,بُلی-لے-مین
سیرا لیونیائی,فری ٹاؤن
بلگوراد میونسپلٹی,بلگویوگراد
کینٹون آف اینٹیب-بیوٹ,انٹیبیس
کمبرسکی ضلع,کمبرکا
سینٹ مائیکل، بارباڈوس,بریج ٹاؤن
شیبویگان کاؤنٹی، وسکونسن,شیبویگن
سیرپوکھوفسکی ضلع,سیرپکھوف
ریوز کاؤنٹی,پیکوس، ٹیکساس <OR> پیکوس، ٹیکساس <OR> پیکوس
زدولبونیوو راйон,زدولبونیوو
ہینکاک کاؤنٹی، کینٹکی,ہووسویل
مجاہدین,کابل
ایمیٹ کاؤنٹی,پیٹوسکی، مشی گن <OR> پیٹوسکی
اخوانید فارسی,پرسیپولس <OR> ایکباتانہ <OR> سوسا
گمینا چارسزنیچا,چارسنیکا
گواڈالاہارا,گواڈالاجارا، اسپین <OR> گواڈالاہارا
آرونڈیسمنٹ آف آرجنٹویل,آرجنٹیول
لیککو کا صوبہ,لیککو
مونرو کاؤنٹی، مشی گن,مونرو، MI <OR> مونرو
میشونالینڈ مشرقی,مارونڈیرہ <OR> مارنڈیلاس
سارٹا ریون,سارٹا
آر ڈی سی,کینشاسا
ویچی حکومت,ویچی <OR> پیرس
فلپائن کا کپتان جنرل,منیلا
بریڈلی کاؤنٹی,کلیولینڈ، ٹینیسی <OR> کلیولینڈ، ٹی این <OR> کلیولینڈ
پلیسیٹسکی ضلع,پلیسٹسک
غزہ صوبہ,زائی-زائی
گسٹون کاؤنٹی، شمالی کیرولائنا,گاسٹونیا، شمالی کیرولائنا <OR> گاسٹونیا
کاپیز,روکاس سٹی
نیو کیسل کاؤنٹی,وِلمنگٹن، ڈیلاویئر <OR> وِلمنگٹن
لوکھووٹسکی ضلع,لوخووٹسے
تارازونا اور ایل مونکایو,تارازونا
نوو سارایوو,سارایوو
آندھرا,حیدرآباد
کپچوروا ضلع,کپچوروا
باو باو,وارراگل
نارbonne کا ضلع,ناربون
دھولے ضلع,دھولے شہر <OR> دھولے شہر <OR> دھولے
یروشلم ضلع,مغربی یروشلم <OR> یروشلم
آرساکیڈز,کتیسفون
کینٹون سینٹ-اوبن-ڈو-کورمیئر,سینٹ اوبین ڈو کورمیئر
مارکیٹ کاؤنٹی,مارکیٹ <OR> مارکیٹ، ایم آئی
بازل-کاؤنٹی,لیسٹال
کروکیٹ کاؤنٹی,اوزونا، ٹیکساس <OR> اوزونا
اسٹرلنگ کاؤنٹی، ٹیکساس,اسٹرلنگ سٹی
پرتگالی سونے کا ساحل,سان جورج دا مینا
بی کاؤنٹی، ٹیکساس,بیویل
ایوریٹانیا,کارپنیسی <OR> کارپنیسی
ٹرابچیفسکی ضلع,ٹرُبچِیفسک
بیڈما محکمہ,پورٹو میڈرن
کارٹلی-کاختی,تبلیسی
مغربی لینکا شائر,اورمزکرک
لنگبی-تارباخ میونسپلٹی,کنگنس لینگبی
جیکسن کاؤنٹی، الاباما,اسکاٹس بورو، الاباما۔ <OR> اسکاٹس بورو
راشتراکوتا,منیاخیٹا
ایروستوک کاؤنٹی، میین,ہولٹن
ٹیلفورڈ اور وریکن,ٹیلفورڈ
کارلوواک کاؤنٹی,کارلوواک
الجزائر,الجزائر <OR> الجزائر
کیمپانیا ریجن,نیپلز <OR> نیپلز، اٹلی <OR> نیپلز کا
گرنڈی کاؤنٹی,موریس، الینوائے <OR> موریس
اگسو,آغسو
اوریول گورنریٹ,اوریول
ہوٹن کاؤنٹی,ہوٹن، ایم آئی <OR> ہوگٹن <OR> ہوٹن، مشی گن
سُورِ جانی دیہی میونسپلٹی,سُورِ جانی
رینفروشر,پیسیلی <OR> پیئسلی، اسکاٹ لینڈ۔
زہمیرنکا ریجن,زہمیرنکا
ہاتائے صوبہ,انطاکیہ <OR> انطاکیہ
ایل اورو,ماچلا
مونٹروز کاؤنٹی,مونٹروز <OR> مونٹروز، کولوراڈو
نرمدا ضلع,راجپیپلا
کریٹنڈن کاؤنٹی,میریون، آرکنساس <OR> ماریون
گرینیڈا کاؤنٹی,گریناڈا <OR> گریناڈا، ایم ایس
سوری کاؤنٹی,ڈوبسن، شمالی کیرولائنا <OR> ڈوبسن
بشپریٹ آف برکسن,بریکسن
پائیک کاؤنٹی، الاباما,ٹروئے، الاباما <OR> ٹروئی
فیلبس کاؤنٹی,رولا، میزوری <OR> رولا، ایم او۔ <OR> رولا
ہمبلن,موریس ٹاؤن، ٹینیسی <OR> موریس ٹاؤن
اٹلانٹیک ڈیپارٹمنٹ,اویداہ
کینٹون آف بومز-ڈی-وینیس,بومز-ڈے-وینیس
ماسکو گورنری,ماسکو
اوسیولا کاؤنٹی,کسی می، فلوریڈا <OR> کیسیمی <OR> کسی می، فلوریڈا
باکیو,ہوائے خے
گمینا ڈویکوزی,ڈویکوزی
فورشگا میونسپلٹی,فورشگا
ناموتومبا ضلع,ناموتومبا
زستافونی میونسپلٹی,زستافونی
اسٹریتھکلائیڈ,ڈنبارٹن
کوازولو-ناتال,پیٹرمارٹزبرگ
بیلیوفسکی ضلع,بیلیوف
بیڈل کاؤنٹی، جنوبی ڈکوٹا,ہیورون، ایس ڈی۔ <OR> ہیورون
ایملیا کاؤنٹی، ورجینیا,امیلیا عدالت
تیموری,سمرقند <OR> ہرات
ورونز کا ضلع,وروانس
کینٹون آف مارسیلی-ووبان,مارسیل
علی ضلع,علی
گوبی-الطائی صوبہ,التائی
توزر گورنریٹ,توزر
فری ہولڈر ڈسٹرکٹ 8,جرسی سٹی
گلوچسٹر کاؤنٹی، ورجینیا,گلاوسٹر، ورجینیا <OR> گلاوسٹر عدالت <OR> گلوچسٹر عدالت، ورجینیا <OR> گلاسٹر
سورینام,پیرا ماربو
کینٹن کاؤنٹی، کینٹکی,کوونگٹن، کینٹکی <OR> کوونگٹن
کاسکی ضلع,پوکھرا
ایوانینا (علاقائی یونٹ),ایوانینا
پرٹ کاؤنٹی,پرٹ، کینساس <OR> پرٹ
آسٹریائی نیدرلینڈز,برسلز
میٹھا گھاس,بڑا لکڑی
برونگ آہافو,سونیانی
بانیومس,پوروکرتو
کاسٹر کاؤنٹی، کولوراڈو,ویسٹکلف
نتنگامو ضلع,نٹونگامو
مغربی ورجینیا,چارلسٹن، ویسٹ ورجینیا۔ <OR> چارلسٹن <OR> چارلسٹن، ویسٹ ورجینیا <OR> چارلسٹن، ورجینیا <OR> چارلسٹن، وی وی
باس-نورمانڈی,کین
کالیبریا,کاتانزارو
اولڈامبٹ (بلدیہ),وِنشوٹن
سان ڈیاگو میٹروپولیٹن,سان ڈیاگو
گیسن (علاقہ),جیئسن <OR> گیسن
مغربی پاکستان,کراچی
میل لیکس کاؤنٹی,ملکا
میسینیا,کلاماتا
شمالی قفقازی امارت,ویڈینو
گومل اوبلاست,ہومل <OR> گومل
ویلیکی پریسلاو میونسپلٹی,ویلیکی پریسلاو <OR> پریسلاو
مارینیٹ کاؤنٹی,مارینیٹ
جھیلوں کی ریاست,رمبیک
موزمبیقوی,مپیٹو
ہسپانوی,میکسیکو <OR> میڈرڈ <OR> میکسیکو سٹی
ابیان,زنجبار
میگینو-کانگالاسکی ضلع,میا
صوبہ الباسیٹی,الباسیٹے
مرسین صوبہ,مرسین
سٹٹگارٹ (علاقہ),سٹٹگارٹ
بوبونارو,مالیانا
بگلوگ,بگلوگ
مغربی صوبہ، روانڈا,کیبویے
وسطی علاقہ، مالاوی,لیلونگوی
ویکول شائر,مولامین
روس,کیف <OR> نووگورود <OR> کیف
کارکسی پریش,کارکسی-نویہ
فارابولٹ کاؤنٹی,نیلا زمین، منی سوٹا <OR> نیلا زمین
میکوسٹا کاؤنٹی، مشی گن,بگ ریپڈز، ایم آئی <OR> بگ ریپڈز
موناسٹریسکا ریجن,موناسٹریسکا
فاشسٹ دور,روم
کرنول ضلع,کرنول
اینڈروسکوگن کاؤنٹی,آوبرن <OR> آبرن، میین
بوبینی کا ضلع,بوبيني
الانبار صوبہ,رمادی
راچابوری صوبہ,راچابوری
صومالی,جگجگا <OR> جیجیگا <OR> موگادیشو
تیوا جمہوریہ,کیزیل
سویتائزیشن,ماسکو
اسپٹسبرگن,لانگئیربین
لانچکھوتی میونسپلٹی,لانچکھوتی
صوبہ گرینڈا,گرانادا
بیلینا,بیلینا، نیو ساؤتھ ویلز۔ <OR> بیلینا
سندھ,کراچی
بازنطینی بادشاہوں,استنبول <OR> قسطنطینی
میسان گورنریٹ,عمارہ
پرپیگنان 9 واں کینٹن,پرپینیان
گزاخ,قازاخ
کرسٹینہم شہر,کرسٹینہم
کینٹون آف چارینٹن-ڈو-چر,چارینٹن-دو-چر
ایورانچ کا ضلع,اوورانچس
سمیلا ریون,سمیلا
تارتو کاؤنٹی,تارتو
ڈیپ کے ضلع,ڈیپ۔
ہمیر پور ضلع، ہماچل پردیش,حمیرپور
مڈلینڈ کاؤنٹی، ٹیکساس,مڈلینڈ <OR> مڈلینڈ، ٹیکساس
تارانا کی علاقہ,نیو پلائموتھ
TRNC,نیکوسیا
برمن (ریاست),برمن
باجو سنکا/بائیکس سنکا,فرگا
المورابیدs,مراکش <OR> اگھمت
جازان ریجن,جازان
سمیڈجبیکن میونسپلٹی,سمیڈجابیکن
جبل لبنان گورنریٹ,بیروت <OR> بیروت
ہندو,جکارتہ
دیqar گورنریٹ,ناصریہ <OR> الناصریہ <OR> نصریہ
فلپینی,منیلا
پابیانیس کا ضلع,پابیانیچے
جورجی ڈیمیانوفو میونسپلٹی,جورجی ڈیمیانوفو
یونین کاؤنٹی، کینٹکی,مورگن فیلڈ، کینٹکی <OR> مورگن فیلڈ
جنوبی افریقہ,بلومفونٹین <OR> کیپ ٹاؤن <OR> پریٹوریا <OR> کیپ ٹاؤن <OR> کیپ ٹاؤن، جنوبی افریقہ
قبل مسیح,وکٹوریہ، بی سی <OR> وکٹوریہ <OR> وکٹوریہ، برٹش کولمبیا
گمنہ مشزینا,مُسزینا
مغربی جاوا,باندونگ <OR> بانڈنگ
مالاگاسی جمہوریہ,انٹاناناریوو
مغربی آذربائیجان صوبہ,ارومیہ
برگنڈی,ڈیجون
پارتھیا,کتیسفون
بیلوگورسکی ضلع,بیلوگورسک
غزہ گورنری,غزہ شہر
شمال مشرقی صوبہ,گریسا
پواٹو,پواٹیے
کارنتھیا,کلاگنفورٹ <OR> سینکٹ وائیٹ <OR> سیلووک
سمبورو کاؤنٹی,مارالال
انگارסקی ضلع,انگارسک
تھیسالونیکی ریجنل یونٹ,تھیسالونیکی <OR> سولن
صحرائی عرب جمہوریہ,تیفارتی
نووی ٹارگ کاؤنٹی,نووی ٹارگ
ورم ہاؤٹ کا کینٹون,ورموت
نیوشتاٹ (آئش)-باد ونڈسہائم,نیوستڈٹ
ژوب ضلع,ژوب
ہوائی,ہونولولو
یوینٹا کاؤنٹی، یوٹاہ,بہار <OR> ورنال، یوٹاہ
لا سوتیرین کا کینٹون,لا سوٹرین
اسپائر کا بشپریٹ,اسپائر
سی لینڈ کی ریاست,ایچ ایم فورٹ رافز <OR> رافس ٹاور
بارنگو,کابارنٹ
دشتستان ضلع,برازجان
بوسنیائی,سارایوو
ویلیگرینڈ صوبہ,والےگرانڈے
دیمتروفسکی ضلع، ماسکو اوبلاست۔,دیمتروف
میریون کاؤنٹی، مسیسیپی,کولمبیا <OR> کولمبیا، مسیسیپی
سی این,بیجنگ
یوبا کاؤنٹی,میریسویل <OR> میریسویل، کیلیفورنیا
سلامت,میں ٹمن۔
سینٹ پیٹرزبرگ گورنری,لیننگراد <OR> سینٹ پیٹرزبرگ
کلبرسن,وان ہورن <OR> وان ہورن، ٹیکساس
شمالی گوا ضلع,پنجی <OR> پناجی <OR> پنگیم
سوڈان سیاسی خدمت,خرطوم
وائمار دور,برلن
ویلہلمینا میونسپلٹی,ویلہلمینا
الکورا,امیون
بلوچستان صوبہ,کوئٹہ
سنسکرت,سری جے وردن پورہ کوٹّے <OR> کولمبو
بیلی بیگن,ٹرالی
بوا ویستا، کیپ ورڈی (بلدیہ),سال ری
لورنس کاؤنٹی، جنوبی کیرولائنا,لورنس <OR> لورنس، جنوبی کیرولائنا۔
لیس (محکمہ),برجس
سبرگامووا صوبہ,راتنپورہ
اولیانوفسک اوبلاست,اولیانوسک
پہلا سربین ریاست,رس
ورمرلینڈ,ورمر
لجونگبی میونسپلٹی,لجونبی
آگسٹا کاؤنٹی,اسٹونٹن <OR> اسٹاونٹن، ورجینیا
کامرینس نورتے,ڈیٹ
تھرچور,ٹرissur <OR> تھریسور
انجوان,متسامدو
ریتھیمنو (علاقائی یونٹ),ریتھیمنو
وجیر کاؤنٹی,وزیر
کولٹن کاؤنٹی,والٹر بورو
نارفک کاؤنٹی کونسل,ناروچ
پیمبینا کاؤنٹی,کوالیر <OR> کیولیر، شمالی ڈکوتا
کاگوازو ڈیپارٹمنٹ,کرونل اوویڈو
سینٹ کیتھرین پیریش، جمیکا,ہسپانوی شہر
اپیزاکو (بلدیہ),اپی زاکو
قرغیز جمہوریہ,بشکیک <OR> فرونز
صوبہ موڈینا,موڈینا
ہسپانوی نیدرلینڈز,برسلز
ویرال,والسی
عادلشاہی,بیجا پور ضلع <OR> بیجاپور ضلع، کرناٹک
سالò جمہوریہ,روم
گوزیلیورٹ ضلع,مورفو <OR> گوزیلیورٹ
ایٹووا کاؤنٹی,گڈسڈن
برچٹسگادنر لینڈ,بد رائخن ہال
ایڈمز کاؤنٹی، شمالی ڈکوٹا,ہیٹنگر
بلڈ کی میونسپلٹی,بلڈ
باخا کیلیفورنیا سور,لا پاز، باجا کیلیفورنیا سور۔ <OR> لا پاز
شکی خانہ جات,شکی <OR> شکی، آذربائیجان <OR> شکی <OR> شکی
اوگلیاسٹرا کا صوبہ,لانو سی
ہونڈوران,ٹیگوسیگالپا <OR> کومایگویلا
یوکاہاما,ناکہ-کو <OR> ناکہ وارڈ <OR> ناکہ-کو، یوکاہاما۔
ڈیر کاؤنٹی، شمالی کیرولائنا,مانٹیو
سوالیوا ریون,سوالیوا
مالاکاسٹر,بالش
بیزھیٹسکی ضلع,بیزھیٹسک
روستوف,روستوف-نا-ڈون <OR> روستوف-آن-ڈون
سابقہ قن,چانگ'an
باہر ہیبرائیڈز,اسٹورنوے
اشکاشم ضلع,ایشکشم
سلیوقی,سیلوسیا
مہا سارا کھم صوبہ,مہا سارا کھم
روان کاؤنٹی، شمالی کیرولائنا,سالسبری، شمالی کیرولائنا <OR> سالسبری
لوس پیڈروچس,پوزوبلانکو
والے,سیون <OR> سیون، سوئٹزرلینڈ۔ <OR> سیتن۔
منزانillo میونسپلٹی، کولیمہ۔,منزانیلو
مونٹگمری کاؤنٹی، ورجینیا,کرسچنسبرگ
اوبرہاول,اورانیئنبرگ
البا,البا-یولیا
گوانگسی,ناننگ
اسلامی سلطنت,مدینہ
بوئڈ کاؤنٹی، کینٹکی,کیٹلیٹسبرگ
خورات,کورٹ
قدیم مقدونی سلطنت,ایگائی
بیساؤ-گنیائی,بیساؤ
فیرارا,پونٹیلاگوسکورو <OR> فیراresi
مشرقی رومی,استنبول
قازق سوویت سوشلسٹ ریپبلک,الماتی <OR> الماتا
ڈیویس کاؤنٹی، انڈیانا,واشنگٹن، انڈیانا <OR> واشنگٹن
بیلیران,بحری <OR> نیول، بیلیران۔
ورخویانسکی ضلع,بتاگے
ہوٹ-بومو,اوبو
سویٹزرلینڈ کاؤنٹی، انڈیانا,ویوے
